site,user,review_target,review,score,max_score
Rotten Tomatoes,Howard Waldstein,Ikiru,"Ikiru is a rare, potent film that earns every moment. Even with its carpe diem messaging, it does away with schmaltz and looks very seriously at the contradictions of earning a living, versus making a life.",5,5
Rotten Tomatoes,Robert Koehler,Ikiru,"Sadness, inside a story of how a single man changes the course of his remaining days, has rarely been expressed with such grace and beauty.",5,5
Rotten Tomatoes,Panos Kotzathanasis,Ikiru,“Ikiru” is a true masterpiece of world cinema and a great testament to the prowess of one of the greatest filmmakers of all time.,10,10
Rotten Tomatoes,Michael Roemer,Ikiru,A moving and extraordinary document of our time and its urban civilization.,10,10
Rotten Tomatoes,Keith Uhlich,Ikiru,"Kurosawa’s masterpiece endures, still finding new ways to scare me and speak to me after all this time. —Guest post by Kenji Fujishima",10,10
Rotten Tomatoes,Grant Watson,Ikiru,"Personally  and in the end all film reviews are personal ones  Ikiru simply failed to fully impress me. Kurosawa had done better, and would go on to do much better, in the future.",6,10
Rotten Tomatoes,Brian Eggert,Ikiru,"A heartbreaking masterpiece that will inspire self-reflection, even a severe alteration of lifestyle in every viewer, the beautiful Ikiru is among the greatest, most life-affirming motion pictures ever made.",4,4
Rotten Tomatoes,Dorothy Masters,Ikiru,"[Kurosawa] is implemented with satirical brilliance and fine human interest... Lassitude in bureaucracy and skullduggery in politics are here to stay, he concedes, and only does the soul of man transcend his frailties.",3,4
Rotten Tomatoes,P.S. Harrison,Ikiru,"Celebrated director Akira Kurosawa fashioned not only a penetrating study of a man's last days, but a brilliant commentary on middle class life and beauracracy that is universally understood.",3,4
Rotten Tomatoes,James Berardinelli,Ikiru,"A thoughtful, existential meditation about the meaning of life and what constitutes a life well-lived, Ikiru is almost guaranteed to prod the viewer to examine his or her own mortality and ponder how, in the end, the scales will tip.",4,4
Rotten Tomatoes,Nicholas Bell,Ikiru,"Moving without being sentimental, Kurosawa reaches the sort of emotional depths akin to early Frank Capra films, where cynicism was pushed aside by the integrity of the human spirit.",4.5,5
Rotten Tomatoes,Jack Parr,Ikiru,"Kurosawa makes his worst mistake In treating what Is essentially lightweight, hock stuff in a ponderous and reverent manner.",4.5,5
Rotten Tomatoes,Adrian Turner,Ikiru,"Such is the delicacy of Kurosawa's direction, and the discreet power of Takashi Shimura's central performance, that you will be moved to tears.",5,5
Rotten Tomatoes,Mark Chalon Smith,Ikiru,It illuminates a reeling society while telling a story of deep human emotion.,5,5
Rotten Tomatoes,Philip French,Ikiru,"The narrative is carefully paced, the central performance magnificent, the final effect overwhelming in a manner that recalls the great Russian writers Kurosawa admired.",5,5
Rotten Tomatoes,Total Film Staff,Ikiru,"An introspective, naturalistic contemporary drama combining progressive social criticism with a universal humanist message.",5,5
Rotten Tomatoes,Hoshi Soffen,Ikiru,"As in others of Kurosawa's films, photographic accomplishment is unforgettable.",5,5
Rotten Tomatoes,Chance Solem-Pfeifer,Eternal Sunshine Of The Spotless Mind,"Eternal Sunshine is still a testament to that flickering moment when Carrey surrendered his abilities to great filmmakers, as well as composer Jon Brion’s facility with aching woodwinds.",5,5
Rotten Tomatoes,Kevin Maher,Eternal Sunshine Of The Spotless Mind,[Winslet & Carrey] were liberated as Clementine and Joel — both quietly heartbreaking.,5,5
Rotten Tomatoes,Adam Kempenaar,Eternal Sunshine Of The Spotless Mind,"...giving us an ending that is more painfully honest and, as a result, more romantic.",5,5
Rotten Tomatoes,Dave Giannini,Eternal Sunshine Of The Spotless Mind,"Eternal Sunshine of the Spotless Mind is one of the purest examinations of love, and it never pulls any punches.",5,5
Rotten Tomatoes,Jeffrey Peterson,Eternal Sunshine Of The Spotless Mind,"We’re quick to run to love, away from it, to spur it on, or move on from it. In no other film is this more clear than Michel Gondry’s Eternal Sunshine of The Spotless Mind.",5,5
Rotten Tomatoes,Sean Axmaker,Eternal Sunshine Of The Spotless Mind,The wacky sight gags and psycho-drama slapstick is tinged with melancholy and regret ...,5,5
Rotten Tomatoes,Jennifer Bisset,Eternal Sunshine Of The Spotless Mind,"Eternal classic, not much else to say.",5,5
Rotten Tomatoes,Edward Porter,Eternal Sunshine Of The Spotless Mind,This finely crafted surrealism comes with rich poignancy.,5,5
Rotten Tomatoes,Matt Brunson,Eternal Sunshine Of The Spotless Mind,"An odd sort of love story, a melancholy rumination that's as much about the head as the heart.",3.5,4
Rotten Tomatoes,Eve Tushnet,Eternal Sunshine Of The Spotless Mind,I did not care about these people and their problems even one tiny bit.,3.5,4
Rotten Tomatoes,Wael Khairy,Eternal Sunshine Of The Spotless Mind,"It is a film that demands the presence of thoughts we put aside when surrounded by people, things we only think about when we're alone, buried in everlasting thoughts. ""Eternal Sunshine of the Spotless Mind"" is the rarest of all films...",3.5,4
Rotten Tomatoes,Keith Garlington,Eternal Sunshine Of The Spotless Mind,I can honestly say that “I got it” during my second viewing and my appreciation for what the movie does is unquestioned.,4,5
Rotten Tomatoes,Sergi Sánchez,Eternal Sunshine Of The Spotless Mind,At times it seems as if Roman Polanski adapted a rom com written by Philip K. Dick... [Eternal Sunshine of the Spotless Mind] is the most tenebrous romantic comedy ever filmed. [Full review in Spanish],5,5
Rotten Tomatoes,Sarah Brinks,Eternal Sunshine Of The Spotless Mind,"Eternal Sunshine of the Spotless Mind is weird and chaotic and not linear, which wonderfully mirrors what memories are like.",5,5
Rotten Tomatoes,Rachel Wagner,Eternal Sunshine Of The Spotless Mind,My problem with Eternal Sunshine is I found it very surface-level,5,5
Rotten Tomatoes,David Walsh,Eternal Sunshine Of The Spotless Mind,"There is another couplet in Eloisa to Abelard that perhaps has a bearing on the Gondry-Kaufman film: ""Of all affliction taught a lover yet,/'Tis sure the hardest science to forget.""",5,5
Rotten Tomatoes,Mike Massie,Eternal Sunshine Of The Spotless Mind,"Touching, tragic, inspiring, funny, hopeful, and, most importantly, powerfully romantic.",9,10
Rotten Tomatoes,Allen Almachar,Eternal Sunshine Of The Spotless Mind,"[The film] shows us that all real relationships are worth remembering, and that the connections we have with others are something worthy enough to fight for.",9,10
Rotten Tomatoes,Sezín Koehler,Eternal Sunshine Of The Spotless Mind,"[Jim Carrey's] vulnerability is stunning, and he has channeled his comedic physicality into a tightly controlled performance that makes the absurd completely believable.",5,5
Rotten Tomatoes,Fico Cangiano,Eternal Sunshine Of The Spotless Mind,"Without a doubt, one of the best films of all-time regarding love, heartbreak and hope. [Full review in Spanish]",5,5
Rotten Tomatoes,J.A.C. Dunn,2001 A Space Odyssey,"Stanley Kubrick has created a real mind-bender. ""2001"" is at once believable and astounding, intriguing -- if not boggling -- to the mind, dazzling -- if not bewildering -- to the eye, and wax-loosening to the ear.",5,5
Rotten Tomatoes,Felix Barker,2001 A Space Odyssey,"Discussion will rage for months to come around 2001: A Space Odyssey, which, for size, cost, imaginative brilliance and perplexity, is light years ahead of any space film yet made.",5,5
Rotten Tomatoes,Marjory Adams,2001 A Space Odyssey,This film is as exciting as the discovery of a new dimension in life.,5,5
Rotten Tomatoes,Maurice Rapf,2001 A Space Odyssey,"I'm not so sure many of us in the audience knew what Kubrick's enigmatic tableaux were all about, but I do know that few of us would ever look into the night sky again without a new sense of wonder about man and the universe.",5,5
Rotten Tomatoes,Ted Mahar,2001 A Space Odyssey,"While [Stanley Kubrick] dazzles, bewilders and overpowers the viewer with gadgetry and technology, he has utilized cinematic form in a distinctive non-verbal way. The experience of seeing ""2001"" is like being in a symphony, a poem or a sculpture.",5,5
Rotten Tomatoes,Pauline Kael,2001 A Space Odyssey,"It's a bad, bad sign when a movie director begins to think of himself a myth-maker, and this limp myth of a grand plan that justifies slaughter and ends with resurrection has been around before.",5,5
Rotten Tomatoes,Philip Strick,2001 A Space Odyssey,"If there was any doubt that space travel will be the most spectacular of mankind's future, ""Space Odyssey"" is the definitive affirmation that every last coin spent on the space race will be worth it.",5,5
Rotten Tomatoes,Stanley Eichelbaum,2001 A Space Odyssey,"The stupendous accomplishment of the movie lies in the exceptional quality of its special effects. On the Cinerama screen, the episodes in space create thrills and involvement that I never thought possible.",5,5
Rotten Tomatoes,Clifford Terry,2001 A Space Odyssey,"The first loss in Kubrick's fantastic winning streak. A decided disappointment in every respect except the visual, ""Space Odyssey"" perhaps will convince the extraordinarily-talented director to leave the future to Dr. Carlson, and come back down to earth.",5,5
Rotten Tomatoes,Wayne Harada,2001 A Space Odyssey,"It may seem ponderously pretentious to assume that man will be up, up and away like that, but Kubrick's foreplay is enriching and extraordinarily perceptive, if nothing else. Indeed, he tells it like it possibly will be -- with authority.",5,5
Rotten Tomatoes,Dilys Powell,2001 A Space Odyssey,With space-travel it takes an exceptional film to stop me yawning. But then 2001: A Space Odyssey is an exceptional film.,5,5
Rotten Tomatoes,Susan Stark,2001 A Space Odyssey,"Great blobs of brilliant color smear and splinter into each other, giving birth to seemingly endless varieties of new shapes and shades, in this flight on the wings of Stanley Kubrick's wild, wild, wildest imagination.",5,5
Rotten Tomatoes,Harold V. Cohen,2001 A Space Odyssey,"Notwithstanding the rather tiresome middle sections, 2001: A Space Odyssey is a sight for the eyes and a bolt to the cerebellum. The opening and the closing see to that.",5,5
Rotten Tomatoes,Joseph Gelmis,2001 A Space Odyssey,"After seeing 2001: A Space Odyssey a second time, I'm convinced it is a masterwork. Take it from one who mistrusts superlatives... this awesome film is light-years ahead of any science fiction you have ever seen.",5,5
Rotten Tomatoes,Donald Zec,2001 A Space Odyssey,"It took four years to complete, £4 million to produce, and precisely two hours and 42 minutes to confirm that it is uncommonly painful not to laugh when you feel like it.",5,5
Rotten Tomatoes,Bernard Drew,2001 A Space Odyssey,"Kubrick becomes so involved with his science, so enamored of his effects, his use of color, his absorption with his tricks and dazzling flights of imagination, that he forgets about us.",5,5
Rotten Tomatoes,Win Fanning,2001 A Space Odyssey,It is the photography which sets 2001: A Space Odyssey apart from any other movie ever made. The story may puzzle the mind... but be assured nothing in Cinerama or any other projection has ever presented such a wonder to the eye.,5,5
Rotten Tomatoes,Terry Ryan,2001 A Space Odyssey,Stanley Kubrick's 2001 is a space-age origin of species. It's an epic of evolution. Like Homer's Odyssey its primary function seems to be to give its audience a sense of their history.,5,5
Rotten Tomatoes,R.H. Gardner,2001 A Space Odyssey,"Though this experience can hardly be considered either profound or -- for the science-fiction addict, I suspect -- particularly enlightening, it is interesting and often exciting.",5,5
Rotten Tomatoes,David Hale,2001 A Space Odyssey,"To this viewer, the depiction of man's first expedition to Jupiter was an awe-inspiring trip, a mindstretching achievement in special effects and cinematography that captured the imagination as no motion picture has in memory.",5,5
Rotten Tomatoes,Jack Walters,Reservoir Dogs,"""Quentin Tarantino’s feature debut Reservoir Dogs is an astounding single-location thriller that makes the most of its all-star cast and refined script.""",4.5,5
Rotten Tomatoes,Tim Brayton,Reservoir Dogs,The film's biggest single problem is that the director learned so much from making it that he went on to keep making things that were better.,3.5,5
Rotten Tomatoes,Ella Taylor,Reservoir Dogs,"A fond genre move that's forever chortling up its sleeve at the puerile idiocy of the genre, a heist caper without a heist, an action movie that's hopelessly in love with talk and a poem to the sexiness of storytelling.",3.5,5
Rotten Tomatoes,John Brhel,Reservoir Dogs,"Reservoir Dogs is an impressive debut that reflects Tarantino's unique, postmodern style and points towards things to come.",3.5,5
Rotten Tomatoes,Sean Axmaker,Reservoir Dogs,"Precisely plotted and engagingly juggled into a rich swirl of flashbacks that wind through the current crisis, this is the work of a director who loves movies and a storyteller engaged with the art of telling stories.",3.5,5
Rotten Tomatoes,Paul Mount,Reservoir Dogs,The film possesses a stomach-churning urgency following a deceptively languid opening...,5,5
Rotten Tomatoes,Graeme Tuckett,Reservoir Dogs,"I still think this lean, merciless and hellishly funny debut might be the best thing he ever made...",5,5
Rotten Tomatoes,Aaron Neuwirth,Reservoir Dogs,"An indie cult classic from the 90s, here's a film that's oozed cool all the way through thanks to the combo of a fiery set of character actors led by the intense Harvey Keitel, and its sharp ear for dialogue filled with profanity and pop culture.",9,10
Rotten Tomatoes,Rob Aldam,Reservoir Dogs,"While it borrows generously from a number of other films, the way Tarantino structures his crime drama is a breath of fresh air.",9,10
Rotten Tomatoes,Douglas Davidson,Reservoir Dogs,"... if one considers this initial film as it is, a stamp made from a storyteller just getting started, ""Reservoir Dogs"" maintains its strength and vitality. All of which are improved by the UHD experience.",9,10
Rotten Tomatoes,Danielle Solzman,Reservoir Dogs,"Quentin Tarantino hit a home run with his feature debut, Reservoir Dogs, and cinema would never be the same.",4.5,5
Rotten Tomatoes,Joe Pollack,Reservoir Dogs,"The story is as phony as the names the robbers take - Mr. White, Mr. Blue, Mr. Blonde, Mr. Pink and Mr. Brown - and it's also a hymn to violence, blood and sadism that reaches repulsive levels.",4.5,5
Rotten Tomatoes,Rob Gonsalves,Reservoir Dogs,What I consider Tarantino’s masterstroke is the men’s-room scene.,A,A+
Rotten Tomatoes,Quentin Crisp,Reservoir Dogs,"It is the most dreadful movie ever made or, at least, ever given a general release. By this I do not mean that it is dreadfully bad or, even dreadfully sad. I wish to signify that it is evil.",A,A+
Rotten Tomatoes,Tom Meek,Reservoir Dogs,"The wafer-thin plot gets stretched far with smart, nonlinear weaves and a masterful cast crowned by Michael Madsen's trigger-happy psychopath and Lawrence Tierney's amiably gruff head honcho.",3,4
Rotten Tomatoes,Sergio Benítez,Reservoir Dogs,"An amazing narrative prodigy that is the story of a spoiled robbery which, right now, I would point out as Tarantino's masterpiece. [Full Review in Spanish]",3,4
Rotten Tomatoes,PJ Nabarro,Reservoir Dogs,Tarantino's jumbling of his chronology and the clever changes of context from the claustrophobic warehouse section to various character origin flashbacks are sly and electric,4,5
Rotten Tomatoes,Malcolm Johnson,Reservoir Dogs,"There are good performances all around as Reservoir Dogs veers to its ironic, almost absurdist climax. In addition to his clever plotting, Tarantino has given his cast sharp, acrid, sometimes witty dialogue.",4,5
Rotten Tomatoes,Jay Carr,Reservoir Dogs,"And while Tarantino never quite succeeds in putting around each character the sense of isolation that marks the best noirs, he carries off this exercise in lively fashion. It's more purple than noir, but it's got juice.",4,5
Rotten Tomatoes,Derek Malcolm,Reservoir Dogs,No one should go to Reservoir Dogs without prior thought. But what they will see is a riveting treatise on the theme of betrayal set in an urban wasteland that murders hope and makes redemption virtually impossible.,4,5
Rotten Tomatoes,Kevin Maher,1001115-Apartment,Such gritty material is infused with Wilder’s compassion and defined by two towering central performances.,5,5
Rotten Tomatoes,Brian Viner,1001115-Apartment,The screenplay by Wilder and IAL Diamond is as fresh and sparkling now as it ever was.,5,5
Rotten Tomatoes,Rachel Wagner,1001115-Apartment,One of the great American films,5,5
Rotten Tomatoes,Mark Johnson,1001115-Apartment,"The Apartment works as both poignant tragedy and romantic comedy. As smart as a whip, The Apartment is as enchanting as it is thought-provoking. A terrific examination of the desperation to get ahead in corporate America as well as a study in melancholy.",5,5
Rotten Tomatoes,Danielle Solzman,1001115-Apartment,The Apartment is an all-around masterclass in cinema.,5,5
Rotten Tomatoes,John Beaufort,1001115-Apartment,"Billy Wilder's The Apartment is a sometimes amusing but basically unpalatable mixture of farce, social satire, and romantic comedy.",5,5
Rotten Tomatoes,Jake Cole,1001115-Apartment,"Though lighter than Arrows 2018 release on the extras front, Kinos 4K of The Apartment provides the definitive home-video presentation of one of Billy Wilders greatest films.",5,5
Rotten Tomatoes,Frank J. Avella,1001115-Apartment,"The wry and perspicacious Wilder and the more sentimental Diamond fashioned a tale of sexual office politics as microcosm for an externally well-oiled and puritanical America that, internally, was ethically and morally bankrupt.",A+,A+
Rotten Tomatoes,Matt Brunson,1001115-Apartment,A screen gem that attained classic status in about as much time as it takes to comb one's hair.,4,4
Rotten Tomatoes,Josiah Teal,1001115-Apartment,"The picture is brimming with crisp, quick one-liners and sharp dialogue – all setting up the next moment of banter. Each conversation or character interaction is an exploration of motivation and rich emotion.",10,10
Rotten Tomatoes,Marjory Adams,1001115-Apartment,"This is a polished production, naughty, ironic, occasionally poignantly sad, and as sparkling as a Fourth of July fireworks display.",10,10
Rotten Tomatoes,Jay Carmody,1001115-Apartment,"Mr. Wilder, possessor of Hollywood's sharpest eye for the witheringly ironic comment on human behavior, is richly blessed with the opportunity to use it in The Apartment.",10,10
Rotten Tomatoes,Stanley Kauffmann,1001115-Apartment,"[Jack Lemmon] is a genuine actor, not in the same universe with most of his film contemporaries, who are mere behavers. This picture is not good enough for him. Still, his performance makes it worth a visit.",10,10
Rotten Tomatoes,Hortense Morton (Screen Scout),1001115-Apartment,"With The Apartment, Wilder outdid himself. Not only is it much better than his previous comedy, but this has several serious and poignant moments that stir one... and, for these moments you can thank Fred MacMurray, Jack Lemmon and Shirley MacLaine.",10,10
Rotten Tomatoes,Harold V. Cohen,1001115-Apartment,"The talk here is a rich blend of the candid and the confidential, and the character analyses are sharp and penetrating. In two hours, The Apartment doesn't strike a single false note; its irresistibility is constant.",10,10
Rotten Tomatoes,Ben Kubasik,1001115-Apartment,Director Wilder has come up with another real winner in The Apartment... It is a film with plenty of fun and one that promises hope in a society whose moral standards seems to be rapidly deteriorating,10,10
Rotten Tomatoes,Dick Banks,1001115-Apartment,"Almost any adult human being will get a tremendous bang from The Apartment... Unless your hide is thick as three winterized rhinoceroses, you'll both be yelping with laughter and gulping back tears before this deft piece is done.",10,10
Rotten Tomatoes,George Bourke,1001115-Apartment,"The dialogue is brilliant with smart alec sparkle and the situations are as adult as one can get by with on the screen, and the performances by all concerned... are gems of alternating humor and pathos.",10,10
Rotten Tomatoes,Myles Standish,1001115-Apartment,"Anybody complaining that modern Hollywood comedy doesn't have the old human touch, the heart once supplied by directors like Frank Capra and Gregory LaCava, ought to see this. It is one of the best films of the year.",10,10
Rotten Tomatoes,John Bustin,1001115-Apartment,"While the combination of elements might seem curious and perhaps even incompatible, Wilder has effected the blend with a masterly hand, and the total is not unlike that of some of the prewar European comedies which had both bite and boff.",10,10
Rotten Tomatoes,Eddie Harrison,Incendies,"…this might not be his best known work, but Incendies is probably Villeneuve's best film to date; if you’re willing to witness the aftermath of unspeakable events, it’s a particularly potent exploration of the twisted morality of a terrorist act…",5,5
Rotten Tomatoes,Ray Pride,Incendies,"The steely elegance of Villeneuve’s emphatic camera movements and framing are as much of the “story” as the terrors past unearthed by two grown, yet innocent children.",10,10
Rotten Tomatoes,Rohan Naahar,Incendies,"Before he was surfing the sand dunes of Arakkis, Denis Villeneuve was telling a more searing story about overzealous characters waging a holy war in the desert.",10,10
Rotten Tomatoes,Yasser Medina,Incendies,"It is, indisputably, Villeneuve's best film. [Full review in Spanish]",9,10
Rotten Tomatoes,James Croot,Incendies,"Not an easy watch by any means, but Incendies is a haunting, sometimes harrowing, intimate epic.",4,5
Rotten Tomatoes,Jane Freebury,Incendies,"A powerful, atmospheric drama about Canadian siblings who travel to the Middle East to solve a family mystery.",4,5
Rotten Tomatoes,Rene Jordan,Incendies,Often difficult to explain itself… too much information.  [Full review in Spanish],4,5
Rotten Tomatoes,Fico Cangiano,Incendies,"Denis Villeneuve's family drama goes to unexpected places that for better or for worse, stay with you for quite some time. Rewarding for those who stay the course. [Full review in Spanish]",4,5
Rotten Tomatoes,Kelly Jane Torrance,Incendies,"Incendies is a gripping film, mostly because of the fearless performance of Belgian-born, half Moroccan, half Spanish actress [Lubna] Azabal.",3.5,5
Rotten Tomatoes,Leigh Paatsch,Incendies,"Dominated by periods of eerie calm followed by sudden, astonishing mood swings, Incendies is intelligent, emotionally complex world cinema at its finest.",4,5
Rotten Tomatoes,Martin Tsai,Incendies,"Although ""Incendies"" shows very little violence, the burden of knowing what's taking place off-screen is just as difficult for the audience to stomach.",4,5
Rotten Tomatoes,Sarah Boslaugh,Incendies,"Watching Incendies is a long, hard, and emotionally draining experience but one that richly rewards the time and effort invested.",7,10
Rotten Tomatoes,Matt Glasby,Incendies,"Every time the film begins to feel more like a history lesson than a drama, it explodes into action.",4,5
Rotten Tomatoes,Rob Thomas,Incendies,"It's a raw and brutal look at the unending strife in the region, but it's also an unforgettable mystery that keeps the audience riveted through one surprising plot turn after another.",3.5,4
Rotten Tomatoes,Philip Martin,Incendies,"...an intense and shattering experience, a nearly great film about promises and kinship and the secret, cruel lives our parents lived before we knew them",87,100
Rotten Tomatoes,Mike Scott,Incendies,"A story of hope amid the ruins -- one that everybody can appreciate, no matter their politics.",3.5,4
Rotten Tomatoes,Victoria Alexander,Incendies,Enthralling and very disturbing.,3.5,4
Rotten Tomatoes,Joanne Laurier,Incendies,"How aware is Villeneuve that his hard work, with all its gems, lets Israel and the United States in particular off the hook?",3.5,4
Rotten Tomatoes,Sophie Ivan,Incendies,"A beautifully filmed and movingly performed drama which explores how personal motives breed political radicalism, Incendies is occasionally - but not fatally - stymied by its clever-clever narrative contrivance.",3.5,5
Rotten Tomatoes,Roger Clarke,Incendies,Incendies acquires its heft from some very deep places -- Greek tragedy rather than newsflashes.,3.5,5
Rotten Tomatoes,Sean Axmaker,Lawrence Of Arabia,"As much larger-than-life character study as war drama, the film made a star of Peter O’Toole, whose intense performance brings T.E. Lawrence alive as the blue-eyed desert warrior and obsessive dreamer ...",3.5,5
Rotten Tomatoes,James Baldwin,Lawrence Of Arabia,"It may be said that the weary melancholy underlying Lawrence of Arabia stems from the stupefying apprehension that, whereas England may have been doomed to civilize the world, no power under heaven can civilize England.",3.5,5
Rotten Tomatoes,Mark Johnson,Lawrence Of Arabia,"As the larger-than-life, controversial, and complicated titular T.E. Lawrence, Peter O’Toole gives one of the singular performances in the history of film. His immense onscreen presence is a worthy juxtaposition for the man he portrays.",3.5,5
Rotten Tomatoes,Matt Brunson,Lawrence Of Arabia,"The second half isn’t quite as compelling as the first, but to paraphrase a comment I once read regarding another film: The first half is pure perfection, and then it devolves into one of the best movies ever made.",4,4
Rotten Tomatoes,Cory Woodroof,Lawrence Of Arabia,"I mean, c’mon, what do you want me to say? It’s a classic.",4,4
Rotten Tomatoes,Dilys Powell,Lawrence Of Arabia,"Lawrence of Arabia taken as a whole is a genuine, sometimes even a profound interpretation of character. And that alone, even without the great aesthetic beauties, would make the film unique in the cinema of historical reconstruction.",4,4
Rotten Tomatoes,Rene Jordan,Lawrence Of Arabia,They don't make movies like this anymore.  [Full review in Spanish],4,4
Rotten Tomatoes,Allison Rose,Lawrence Of Arabia,"While not originally considered to play Lawrence, O’Toole was eventually offered the part which became his breakthrough role earning him the first of eight Academy Award Nominations",4.5,5
Rotten Tomatoes,Danielle Solzman,Lawrence Of Arabia,"Sixty years after its 1962 theatrical release, Lawrence of Arabia remains one of the greatest films ever made from an epic standpoint but it isn't without flaws.",5,5
Rotten Tomatoes,Douglas Davidson,Lawrence Of Arabia,"This is an epic, not just because it runs nearly four hours, but because of the measured and deliberate pacing, tangible sets and action sequences, and the willingness to explore humankind’s folly due to pride and greed.",5,5
Rotten Tomatoes,Josh Parham,Lawrence Of Arabia,"The film is impeccably designed from every element on the screen, and words can often fail to accurately describe the elegance that is crafted.",9,10
Rotten Tomatoes,Brian Eggert,Lawrence Of Arabia,"This motion picture is unlike any epic because after enduring so many perils in an enormous journey, the size of which had never been seen in a Hollywood production, the questions about T.E. Lawrence remain.",4,4
Rotten Tomatoes,Jay Jacobs,Lawrence Of Arabia,The film’s real protagonist is the Arabian Desert -- a state of physical oppression and a state of mind made as compelling for the moviegoer as it must have been for Lawrence himself.,4,4
Rotten Tomatoes,Ian Kane,Lawrence Of Arabia,"""Lawrence of Arabia"" is an intensely captivating biographical portrait of a brilliant and controversial figure whose character develops over the backdrop of World War I.",5,5
Rotten Tomatoes,Rosa Parra,Lawrence Of Arabia,"An undeniable technical achievement with its breathtaking scenery, epic score & gorgeous cinematography. The story isn't its strongest suit, but it can be overlooked by its visuals.",3.5,5
Rotten Tomatoes,R.H. Gardner,Lawrence Of Arabia,"All in all, however, I would say that Mr. Spiegel and his associates have done a creditable job with an almost impossible subject.",3.5,5
Rotten Tomatoes,Marjory Adams,Lawrence Of Arabia,"From the early shots laid on the sun-hot sands there is grandeur and awe-inspiring, stark splendor, against which men fight and die, battle for their ambitions and then see their dearest ideals crushed by uncaring, mercenary politicians.",3.5,5
Rotten Tomatoes,Jane Corby,Lawrence Of Arabia,"Peter O'Toole s blond, Irish amd a captivating personality. He brings the character of T. K. Lawrence into splendid focus in the film.",3.5,5
Rotten Tomatoes,Sandra Saunders,Lawrence Of Arabia,"Whatever Lawrence was, he makes an intriguing subject for dramatization. In the role, Peter O'Toole is most effective in conveying the many facets of the man's personality.",3.5,5
Rotten Tomatoes,Penelope Gilliatt,Lawrence Of Arabia,"Spiegel and Bolt and David Lean have run into an old problem with biographical art: they have invented too much to please biographers, and yet they have not taken the bolder liberties that make art.",3.5,5
Rotten Tomatoes,Noah Berlatsky,Scarface,"Unfortunately, the blockbuster trappings which have made it one of the director’s better-known movies are the same blockbuster trappings which make it one of his least characteristic—and one of his least interesting.",3.5,5
Rotten Tomatoes,Mary Kassel,Scarface,"As one of the best-remembered crime dramas of the 1980s, Scarface is just as poignant in the modern era, even if the pace is slower than expected.",7,10
Rotten Tomatoes,Howard Waldstein,Scarface,Scarface drowns in De Palma's veneration for the classics.,7,10
Rotten Tomatoes,Steve Warren,Scarface,"Though almost as long, Scarface doesn't have the depth or complexity of either Godfather films. It is, however, a hard-hitting update of the old-style gangster movie.",7,10
Rotten Tomatoes,John Stark,Scarface,"What could have been a somber, depressing story has been kept buoyantly afloat by De Palma's wry, sarcastic look at grown men who wear expensive suits and shoot each other.",3,4
Rotten Tomatoes,Tom Sabulis,Scarface,"Scarface clearly lacks the suspense, macabre style and the deranged wit of previous De Palma films such as Carrie and Dressed to Kill. It is too slow for an action movie and too bent on destruction to make it for serious moviegoers.",2,5
Rotten Tomatoes,Marylynn Uricchio,Scarface,"Working from Oliver Stone's script, De Palma shapes a chilling, unpleasant but perversely entertaining portrait of the cocaine business. To his credit, its 2 hours and 45 minutes fly by like so many bullets.",2,5
Rotten Tomatoes,Joe Baltake,Scarface,"Scarface is vile, sordid, dispiriting and degrading for all involved. It's major flaws, however, are its overall dullness and disorganization.",2,5
Rotten Tomatoes,Stephen Hunter,Scarface,"For a time, it seems to be on the way toward greatness, but then -- perhaps reflecting the descent of its protagonist -- it tumbles into mediocrity.",2,5
Rotten Tomatoes,Eleanor Ringel Cater,Scarface,"There's too much expertise, too much sheer love of movie-making up there on the screen for Scarface to be deemed a failure. But the director's failure to follow through makes this a too-long movie that comes up short.",2,5
Rotten Tomatoes,Eddie Harrison,Scarface,…packs the punch of a grenade-launcher…,5,5
Rotten Tomatoes,Sean Axmaker,Scarface,"De Palma directs it as a blood-drenched thug opera, a mix of the graceful and the garish with Pacinos guttural thug-in-a-suit spitting out dialogue like broken glass in a harsh Cuban accent.",5,5
Rotten Tomatoes,Mike Massie,Scarface,"It will primarily be remembered as a machine-gun-soaked actioner of tough talk, cinematic betrayals and retribution, and mountains of cocaine.",6,10
Rotten Tomatoes,Tom Meek,Scarface,"Day-Glo Miami is framed well by John A. Alonzo, and the pulsating music by Giorgio Moroder is worthy of a listen on its own.",3,4
Rotten Tomatoes,Allison Rose,Scarface,Pacino is a brilliant actor and his portrayal of a Cuban immigrant in Scarface is a perfect example of his work.,4.5,5
Rotten Tomatoes,Duane Byrge,Scarface,"Other than an unflinching, intense and extraordinary performance from Al Pacino as the Cuban-born gangster Tony Montana, this gruesome offering has little to recommend.",4.5,5
Rotten Tomatoes,Kathleen Carroll,Scarface,"Stone sticks all too closely to the dated plot structure of the original movie, and such melodramatic flourishes as Montana's incestuous attraction for his sister now seem completely ludicrous.",2,4
Rotten Tomatoes,Richard Corliss,Scarface,"It is a serious, often hilarious peek under the rock where nightmares strut in $800 suits and Armageddon lies around the next twist of treason.",2,4
Rotten Tomatoes,Alan Jones,Scarface,"The sharp, if expletive-ridden, dialogue in Oliver Stone's script and the vivid cinematography of John A Alonzo help make De Palma's urban shocker a modern-day classic.",4,5
