site,user,review_target,review,score,max_score
Rotten Tomatoes,Jim D,1917 2019,"The well paced, continuous shot captures the horrors of war in a very immersive way.",4,5
Rotten Tomatoes,Gabriel E. B,1917 2019,"¿El inglés con peor o mejor suerte? En serio, 1917 es especial. En cada revisión se me hace aún más interesante, más allá de que tengo algunas diferencia sobre el montaje y algunos fragmentos del guion, es una buena representación.

Sin duda tiene secuencias preciosas, buen diseño de sonido y muy buena fotografía (lo más destacable). Seguir a Will me parece un recurso muy acertado, junto al recurso técnico más evidente, generando una mezcla bien establecida.

No dudo que esta película trascienda, al final es una buena experiencia audiovisual que todos deberíamos ver.",3.5,5
Rotten Tomatoes,Robert H,1917 2019,"1917 is a cinematic masterpiece that will leave you breathless. The film's unique approach, presented as a single continuous shot, pays off in a big way, creating an immersive experience that drops you right into the trenches of World War I.

The story follows two young British soldiers, Schofield and Blake, as they embark on a perilous mission to deliver a message that could save thousands of lives. With its gripping narrative, outstanding performances, and stunning visuals, 1917 is an absolute must-see.

One of the standout aspects of the film is its technical prowess. The cinematography, led by the incredible Roger Deakins, is simply breathtaking. The way the camera glides through the trenches, capturing the chaos and carnage of war, is a testament to the innovative filmmaking on display.

1917 is more than just a technical achievement; it's also a powerful exploration of the human cost of war. The film's themes of camaraderie, sacrifice, and the psychological toll of combat are deeply moving and thought-provoking.",5,5
Rotten Tomatoes,Carl P,1917 2019,"This is one of the best war films I have watched in years, my brother and I saw it at the cinema, and we were both blown away by the story, characters and the visuals, I like the way the film is shot, as one continual flow, it does a lot for the pacing and doesn't break immersion. We were glued to the screen, George Mackay and Dean-Charles Chapman were great castings for the leads. I also really enjoyed Andrew Scott's performance, though he doesn't get much screen time, his character has a nihilistic charm. 
Overall I'd give this film 5 stars, I find myself coming back to re-watch this film a few times a year, it really is a powerful film and was a pleasure to watch with my brother. A real piece of art.",5,5
Rotten Tomatoes,Emma F,1917 2019,A visually stunning film that transports you to the horrors of WWI trench warfare.,4,5
Rotten Tomatoes,Johannes S,1917 2019,Incredible. One of the best war movies ever.,5,5
Rotten Tomatoes,Fer S,1917 2019,"It was a good movie with outstanding cinematography. It has got some great one take shots.
I found some of the scenes a bit too hollywoodized.",4,5
Rotten Tomatoes,Leprechaun K,1917 2019,My expectation was high from the acclaimed director and period piece.  I left the big screen disappointed.  The long scenes became a distraction rather than added to the storytelling.  The whole movie felt like one long gimmick.,2.5,5
Rotten Tomatoes,Harrison B,1917 2019,Very close to getting a 4.5 somewhere between that and a 4. The way this is shot is something that I have never seen before and my first time watching this I would have given it a 5 but having watched this a couple more times it does come across a bit slow which is to be expected in with the way it is delivered. The acting is good but doesn’t amaze you with emotional scenes not coming across fully.,4,5
Rotten Tomatoes,Jorge V,1917 2019,Es de las mejores películas basadas en una historia real ahí que aceptarlo,5,5
Rotten Tomatoes,Ian R,1917 2019,"Gripping story and elite cinematography carry this movie. Three of the best scenes happen perfectly in the beginning, the middle, and the end. Not a masterpiece but suspiciously close.",4.5,5
Rotten Tomatoes,birdtalk 9,1917 2019,Great movie but what had me shaking my head is when he gets killed from a Solider who crashed his plane who manages to somehow be alive and they try helping him out...No way they were that careless to an enemy who manages to cut him with a knife.,4.5,5
Rotten Tomatoes,Ava S,1917 2019,"well now I see why it won so many awards and got so much praise

half the time it didn’t even seem like I was watching a movie

I just finished watching it and I genuinely want to turn it back on and watch it again because dangggg (I know you’ll want to do it too)

4.999999 and rounded up to five


this is how you make a film people, take notes",5,5
Rotten Tomatoes,David H,La Confidential,"Why isn't Kim Basinger among the ""cast and crew""?",5,5
Rotten Tomatoes,Jared B,La Confidential,The best movie of the 90s is either LA Confidential or Goodfellas. Nothing else comes close!,5,5
Rotten Tomatoes,Rami A,La Confidential,"L.A. Confidential is an incredibly well-acted crime thriller film. It's rare for a movie to be this well cast, acted, and directed. Director Curtis Hanson plays the audience like a piano with the story and every single frame of the movie, leaving the audience engaged and wanting to know what happens next.",5,5
Rotten Tomatoes,M B,La Confidential,"Masterfully written, made and acted. A class movie.",4.5,5
Rotten Tomatoes,Marcus K,La Confidential,This was a really great movie about crime and corruption.  Loved it.,5,5
Rotten Tomatoes,Johannes S,La Confidential,Brilliant. Simply brilliant.,5,5
Rotten Tomatoes, ,La Confidential,good and highly recommended,5,5
Rotten Tomatoes,Janis E,La Confidential,"This cast couldn't be more perfectly cast as Guy Pearce plays the straight man Exley exceptionally well as we see how his penchant for doing the right thing makes him a target for the rest of the cops even as he begins to uncover how far the corruption in this town goes, but Russell Crowe as Bud White is amazing and definitely should've gotten a nomination for Best Supporting Actor as he is a rage-fueled cop who has some very shady ways about him but at heart is a good cop with a disdain for men who abuse women. This makes him a perfect counter to Kim Basinger's Lynn Brackens who ended up winning a Best Supporting Actress Oscar for this film as the classic femme fatale character but one who just seems to be a victim of her circumstances as she works for a man who makes the sex workers get plastic surgery in order to look like movie stars, something that's truly dark the more you think about it and Kevin Spacey as Jack Vincennes gives us a man who has becomes so enamored with the veneer of his image that internally he's lost his soul in the process as becoming a celebrity has overtaken being a great detective. This story has so many twists and turns that only add to the mystery and make it better as the film progresses and despite how much you can see the huge twist coming, it's still a pretty shocking revelation and by the end it's one of those mystery films that will make for a great rewatch on many occasions.",5,5
Rotten Tomatoes, ,La Confidential,"One of the greatest movies ever made. I can totally see how this film has such a great score, WOW. What a good time, great story, great acting, and swell soundtrack. 5/5 stars.",5,5
Rotten Tomatoes,Ben J,La Confidential,"A masterpiece. If you haven’t seen it yet, I’m jealous you get to watch it for the first time!",5,5
Rotten Tomatoes,F P,La Confidential,"Takes a few viewing to recognize how timeless it is. Get into a noir-nostalgic mindset before you watch it, and you'll certainly enjoy it. 
At the time the movie come out in cinemas, it didn't feel contemporary and in touch with the zeitgeist. However, this is the kind of film that stands the testament of time.",4.5,5
Rotten Tomatoes,Claire L,La Confidential,its just a mid for me,1,5
Rotten Tomatoes,Will G,La Confidential,A great noir movie. Kevin Spacey and Guy Pierce were great. There were lots of nice scenes of Los Angeles. The plot is some detectives solve crimes in Hollywood. There are old cars in this one too.,5,5
Rotten Tomatoes,Tim K,La Confidential,An interesting period piece delving into police corruption and those standing up against it within the force. Would have liked to have seen the villains and their plan developed/revealed a bit more as the ending felt a little rushed or like it was missing something.,3.5,5
Rotten Tomatoes,Max W,La Confidential,Russel Crowe was the absolute Terminator in this. His tag team in the end with Guy Pierce was also fantastic. Great watch.,4.5,5
Rotten Tomatoes,Jeremy S,La Confidential,"I walked into watching L.A. Confidential with high expectations. It sat at the top of the list of a top 300 movies of all time provided by both Tomatometer approved critics and Rotten Tomatoes users with a rating of 99%!

The film is well paced by Director Curtis Hanson, bringing us into the story surrounding L.A. in the 50's from the lens of the police we find ourselves following. 

Curtis does a good job of bringing us to become familiar with the various characters. We learn their personalities and intentions well through the acting + cinematography. Their intentions become vectors through which we will solve the central murder case through. Each male character has high centrality to the story, so we constantly learn more as we progress through the film.

Tensions rise in this film and are maintained throughout, with everything culminating at a point before we can receive the resolution.

For me this movie left something to be desired in terms of story. We get some depth in some main characters, but a lot of the other key central figures have little depth; particularly the villains. Why do they do the things they do? We find out little, they just do it because they are - which is not satisfying, perhaps it is not relevant to the story. Some of the violence borders on gratuitous, which may be intentional given the genre and story-line. 

Overall a good film, but for me it will not get the place of #1 film on my list!",3,5
Rotten Tomatoes,Rosana B,La Confidential,"É um filme de ficção que se baseia em fatos reais com casos criminais fictícios de 1950, baseado num  livro do Quarteto de Los Angeles… Muito bom, prestigiadíssimo, que só não ganhou mais Óscar pq simplesmente concorreu com o Supra Sumo Titanic… Um obro inteligentíssima (mérito do autor) com uma fidelização e atuações magnificas, o desenrolar ganha contornos dramáticos e o suspense nos envolve por completo, ótimos plot twist, delicioso de acompanhar… Excelente, entretém, intriga e aguça...",4.5,5
Rotten Tomatoes,mark g,La Confidential,"A masterpiece.  So well done. Great script,  cinematography,  and acting. This film will be heralded forever. A very special film.",5,5
Rotten Tomatoes,Haxo A,La Confidential,"the screenplay, acting, camera-work etc. of this film have been rightly and highly praised. But Jerry Goldsmith's amazing score needs 2B mentioned more often, as it highlights the visceral impact of every scene so well. Next time you watch (or study) this masterpiece, concentrate, for example, on the terrifying sequence where Bud White enters the narrow crawlspace under the old lady's house and discovers the rotting corpse of Buzz Meeks....and the way the minor key+dissonant music makes the hellish situation even more gut-wrenching.",5,5
Rotten Tomatoes,Cavanagh W,La Confidential,"For reference, I was born in 2002. I genuinely believe that this movie is timeless. This is a classic and a must watch. I thoroughly enjoyed this movie. The way they were able to capture the energy of LA in the 50's makes me wish I lived it.",4.5,5
Rotten Tomatoes,Christian L,Bicycle Thieves,Such a simple story that is incredibly moving. Heart breaking.,5,5
Rotten Tomatoes,Diego M,Bicycle Thieves,"Bicycle Thieves (or Ladri di biciclette), directed by Vittorio De Sica, is a stark portrayal of post-war Italy’s hardships. The story follows Antonio Ricci, a man who, after securing a job that requires a bicycle, is forced to rely on his wife’s sacrifice of selling their bedsheets to buy one. When his bike is stolen on the job, Antonio and his young son, Bruno, desperately search for it, knowing that without it, Antonio will lose his livelihood. The film builds on Antonio’s escalating desperation, culminating in a moment where he steals a bicycle himself, witnessed by Bruno, leading to a profound emotional crisis.

The film's static camerawork enhances the realism of the story, focusing on the characters' emotional journeys rather than flashy techniques. Notable is a scene where Bruno witnesses his father’s crime. The camera movement, paired with the actor’s portrayal, draws the audience into Bruno’s confusion and sorrow, creating a deep sense of empathy. As a key example of Italian neorealism, the film depicts the harsh reality of poverty, with a focus on social issues such as hunger and unemployment.

The performances of the non-professional actors, including Lamberto Maggiorani as Antonio and Enzo Staiola as Bruno, are raw and authentic. Their powerful portrayal of the Ricci family’s plight draws viewers into their world. De Sica skillfully builds tension early on with a “fake-out” involving the bike, tricking the audience into thinking it will be stolen before it actually is, which heightens the emotional impact of the theft.

As Antonio’s desperation grows, he becomes so consumed by finding the bike that he neglects his son, Bruno. Through Bruno’s eyes, the film highlights the brutal realities of poverty and how far a person will go to survive, even if it means compromising their morals. Bicycle Thieves ultimately conveys the idea that in extreme desperation, survival often trumps morality, leaving the audience with a lingering sense of despair and the harsh truth of social inequality.",5,5
Rotten Tomatoes,Luca D,Bicycle Thieves,"The only flaw in this movie is the fact that the father is so careless with his prized possession (no not his son, his bike obviously) other than that it's so emotional watching this father's desperation in trying to feed his family. A perfectly executed film.",5,5
Rotten Tomatoes,William B,Bicycle Thieves,Best post-WW2 film I've ever watched. Must see movie.,5,5
Rotten Tomatoes,Stephen J,Bicycle Thieves,"A friend recommended this to me. He had it on DVD. The ratings are super high for a reason. I enjoyed the story, I enjoyed the acting. I enjoyed how everyone involved with the movie brought out the feeling of the culture at that time. If you find yourself complaining about this or that, think about how many many many other people lived their lives. And I loved the ending, as well! Note: for a while I thought the movie was just a little above average. Glad I stuck with it.",4,5
Rotten Tomatoes,Jens B,Bicycle Thieves,"🚲 Rome after World War II: A father, unemployed for two years, finally gets a job putting up posters, but he absolutely needs a bicycle for it. After pawning the family's good bed linens, he manages to reclaim his own bike, only to have it stolen on the very first day of work. What follows is an emotional rollercoaster, with shifts between hope and resignation. The brilliance of Vittorio De Sica's classic of Italian Neorealism lies in the universal and timeless nature of the themes it touches upon. Anyone who has ever struggled with financial worries, been dependent on a job or something else, can easily relate to Antonio's situation. Moreover, the fact that Bruno is probably one of the best child characters in film history, as well as the film's ending, makes BICYCLE THIEVES both profoundly simple and deeply moving. It is rightly considered a classic.

🔮📿 Both sequences with the fortune teller are fantastic. The first is a textbook example of suspense, while the second offers a graceful insight into the mother's emotional world, who otherwise only appears significantly at the beginning of the film.

🫣 (And can someone please keep an eye on Bruno? He's nearly run over multiple times, keeps falling down, and gets lured by shady old men.)",4.5,5
Rotten Tomatoes,Vishnu T,Bicycle Thieves,"The End Was So Emotional & Made Me Speechless💔

Special Mention To The Kid🙇",4,5
Rotten Tomatoes,Matthew B,Bicycle Thieves,"In one often-mentioned scene in Bicycle Thieves, the hard-pressed labourer Antonio Ricci (Lamberto Maggiorani) is putting up posters as part of what will prove to be a short-lived job that he vainly hopes will take his family out of poverty, and put food on their table. The poster he is putting up shows a picture of Rita Hayworth.

In one way, this can be seen as the contrast between the world of the glamorous film star and that of struggling Italian families living in post-war Italy. On another level, we could see this as the contrast between two different styles of moviemaking.

Rita Hayworth's movies belonged to a more idealised vision of the world. She starred in musicals, those films that celebrate wealth and glamour, and offer fairy tale endings. Even the more cynical of her movies are not realistic.

Vittorio de Sica was one of the pioneers of a different kind of film-making. His early works were made in the style of neo-realism. Bicycle Thieves was not the first Italian neorealist film. It was not even de Sica's first work in this style. He had already made Shoeshine at this point. Roberto Rossellini may be said to be the movement's originator with his wartime movie, Rome, Open City.

Nonetheless Bicycle Thieves is generally regarded as the best early work in this style, and it regularly appears in lists of the greatest movies ever made, rising and falling in poll position depending on current critical tastes. The film inspired many later directors, including Ken Loach, Satyajit Ray and Isao Takahata.

What exactly is neorealism? It is possible that the style developed in part due to accidental circumstances. Rossellini and de Sica were forced to make their early films on a low budget, and this involved making as good a movie as they could with the resources available, giving a rough-edged and raw look to them.

For Bicycle Thieves, de Sica could not obtain financial backing from a studio, so he raised the money to make the film by asking his friends for help. A rainstorm was provided with the help of the local fire department. Without access to a studio, de Sica filmed on location, using the streets of Rome as his backdrop

The extras in the film were street vendors. All the actors in the film are non-professional and untrained. Maggiorani was an ordinary factory worker, and a man who would struggle to find work after making Bicycle Thieves.

We should not form a misleading impression that Bicycle Thieves was purely an amateur production however. As de Sica's carefully composed scenes show, he was a professional film-maker. The circumstances surrounding the film's production may have been accidental, but de Sica fully subscribed to the philosophy of the neorealist movie.

De Sica wanted to show the lives of ordinary Italians without resorting to melodramatic, sentimental or far-fetched plots. His films had a social conscience. He wanted the viewer to care about the poverty and struggle of post-war Italians, and to share their suffering. He made films intended to make his audience feel angry.

The poor are shut out from this world of wealth. Ricci tries to give his wife Maria (Lianella Carell) a glimpse through the window of his new workplace, but an employee pulls down a shutter before she can see it. When Ricci decides to have a little father-son time by taking Bruno for a pizza, the hungry man and boy watch a rich family eating spaghetti. They also have a young boy, who gazes superciliously at Bruno. ""You would need a million a month to be able to eat like them,"" Ricci comments enviously.

Aside from the church, there is another ineffectual supernatural aid –a fortune teller who takes money from the family whilst offering vague advice: ""You will either find it immediately or not at all"". Ricci is perfectly aware of that, and wanted something more specific. Now he owes more money, and is no wiser. It is apt he should consult a dishonest fortune teller when he is being cheated by Fortune.

De Sica denies us an easy resolution. He does not want to reassure the audience, or allow us to feel too comfortable. He wants us to feel outraged on behalf of the Riccis and every other Italian family in their plight.

I wrote a longer appreciation of Bicycle Thieves on my blog page if you would like to read more: https://themoviescreenscene.wordpress.com/2021/08/12/bicycle-thieves-1948/",5,5
Rotten Tomatoes,Alexsander F,Bicycle Thieves,"O filme é lindo, é de uma simplicidade...",5,5
Rotten Tomatoes,Matteo M,Bicycle Thieves,"02/25/2019: Alfonso Cuaron has just received his second Oscar for best director for Roma, a semi-autobiograpichal drama that tells the story of a live-in indigenous housekeeper of a middle-upper family (when he was just a kid) who lives in the ""Colonia Roma"", neighborood of Mexico City. The movie is shot near Cuaron's house when he was a kid during the 70's. Thus my first thought has gone to this movie, Bicycle Thieves, because it's Roma ancestor (70 years before) and it represents the apex in the neo-realism genre, the one which Cuaron's movie belongs. So I decided to watch it again to appreciate De Sica's masterpiece as director; this movie indeed isn't just a story about the harshness of life in the aftermath of WWII (the film has been shot in 1948), it's a manifesto of its time through the neo-realism lenses: a genre which doesn't express a style vice, in fact it's the way that goes more near to the objectivity of the narrator/director, by telling a story without never take a privileged point of view or take sides of anyone. Also, it's the most efficient way to show despair, inequality and poverty, like Cuaron did in Roma. The director take on screen just facts: nothing else. De Sica did it starting from Cesare Zavattini's screenplay, based on Bartolini's 1946 novel. 1948, Rome's suburbs: Antonio Ricci (Lamberto Maggiorani) is an unemployed, married with Maria (Lianella Carrell); they have a son, Bruno (Enzo Staiola), who works, despite he's only a child, in a petrol station. One day he receives a job offer for pasting advertising bills from the center for unemployment; he's thinking to refuse it because the job requires a bicycle, which he has given to the pawn shop because he needed the money to eat. Maria decides instead to sell their bed-sheets in order to buy the bicycle again, but, at his first day at work, a young guy (Vittorio Antonucci), steals it. Thus he will start a hopeless research of his bicycle with Bruno between Rome and its neighborood. De Sica revolutioned the way of making movies like Balzac and Flaubert did it with literature, putting on a screen real life, without filters or borders. The protagonist indeed is never judged, nor when he is the victim nor when he is the criminal. In addition, the camera, follows Antonio in every moment, minute after minute, hour after hour, without never turning its eyes off him, like a little fly that stays hidden in the sunlight, always in the middle of the action, and becomes an extension of Antonio. It's a 1,40 hour long effective tragedy, where starvation and despair are the real protagonists, where a bicycle, which is now used almost only for hobby, becomes a life-saving object. There's no hope, no positive ending: this movie had to be real, not beatiful. Absolute, absolute must-see.",5,5
Rotten Tomatoes,TWMax65,Bicycle Thieves,"The one thing that bothered me about the film was that I didn't feel like it wrapped itself up too well with an ending that should've included more angles from the rest of the movie with other characters (the old man, the wife, his friends, etc.). It only involved his son (with whom which a lot was explored well) and along with that, it was a powerful movie to watch with many parallels and solid significance. I really felt empathetic and cared for the main character and wished that I could travel back in time and into the movie to give him my own bike since his intentions were good throughout much of the movie, if not for all of it! Not my favorite Italian movie but still quality for the time!",3.5,5
Rotten Tomatoes,keith w,Bicycle Thieves,"What a pity one can't give a film 6 stars! A simple tale of how a bicycle can make the difference between eating or starvation. The grinding poverty of post WW2 Italy is presented starkly. This is not the tourist Rome of La Dolce Vita but the working-class Rome of anonymous housing estates and crowded buses. Yet the film is beautiful in the ordinary. These were non-professional actors, but the father and son were utterly convincing. The opening and closing shots show the theme of the individual and the crowd. Antonio is just one person in the mass of poverty, yet his story is remarkably individual. Despite the overt downbeat nature of the ending, I think the film ends on a subtly positive note via the relationship between the father and the son. The actor who played the part of the son Bruno was exceptional. The music is beautiful too.",5,5
Rotten Tomatoes,isla s,Bicycle Thieves,"This is quite an endearing watch, with charming main characters and an intriguing plot. It seemed believably realistic I felt and I can see why its regarded, by some, as a classic of its time. It didn't bother me that it was in black and white - it gave it a timeless feel. I believe one of the quotes from it goes as follows:- ""There is a cure for everything, except death"" make of that what you will.

I enjoyed this film and would recommend it to others.",4,5
Rotten Tomatoes,Christopher B,Bicycle Thieves,"""Bicycle Thieves"" was one of the most widely acclaimed masterworks of Italian neorealist dramas, when at the time many critics believed the movement had passed. The film is composed of a simple, albeit powerfully emotional, story of a man who after selling off all the families bed sheets, gets his bicycling back from the local pawn shop. The bicycle is essential, as Italy at the time is impoverished and jobs are scarce as everyone tries to scrape out a mediocre existence. Everything is starting to look up as Antonio, our protagonist, secures his bicycle and is hired on to put up posters and bulletins around town. The first day on the job however ends in disaster as Antonio's bicycle is stolen and the rest of the film revolves around the attempted recovery of the bicycle. All the characters throughout the entirety of the film, no matter how brief their screen time is, has a story in their eyes and on their face. It's this sense of realism and everyday circumstances that add such a deep understanding of humanity and the human soul and make for a beautiful and thought provoking masterpiece! This is cinema in its truest and most pure and that is perfect!",5,5
Rotten Tomatoes, ,Bicycle Thieves,A simple story that is well made. Shout out to Bruno.,3,5
Rotten Tomatoes, ,Bicycle Thieves,Bicycle Thieves is a Italian Neorealist film shows a very accurate portrayal of post – WW2 Italy. Its brutally simple story shows the difficulties faced by a man in trying to find his stolen bicycle which he needs to sustain his job. It reaches a emotionally heavy climax that will surely make you shed a tear.,5,5
Rotten Tomatoes, ,Bicycle Thieves,Wish someone had stolen the director's bicycle. And his camera...,2,5
Rotten Tomatoes,ben n,Bicycle Thieves,"This movie shows the struggle of a working man and his family, down on their luck, whom have potential and hope stripped from them by someone just as desperate, if not more so, than they.

The film is expertly shot, and has a patience in telling the tale that is very rare in any modern movie. The child Bruno is so earnest in his support of his papa. I hate to see the father grow so frustrated and upset that he lashes out at the undeserving family trying to help him. There is a reconciliation of sorts, but it is insufficient in my eyes.

The resolution of the movie provokes thought and will stick with me. Well worth watching - and my wife agreed. She usually has no time for subtitled flicks, but this one caught her interested and kept it.",4.5,5
Rotten Tomatoes, ,Bicycle Thieves,"This movie defies our expectations. It Challenges our current moral codes. It shows simplicity yet brutal, morality yet tender and gives us hope to live on. It doesn't resolve it's plot through violence and spectacle. It leaves us human again'l.",4.5,5
Rotten Tomatoes, ,Bicycle Thieves,"A neo-realist movie destined to show us how harsh life is without any sort of filter. The acting is great and one can feel the protagonist's despair as he tries to recover his stollen bike. The story gets an additional layer when we get to know the thief and his life. A man with an equal poor life, surrounded by perhaps equal amount of  hardship.  It is interesting to see how people stick around the thief, showing a clearly decadent common moral conduct. Stealing is justifiable among them and they are oblivious to the impact of that theft on that poor man's life. The toughness and roughness of the world, with no filter or interference: just like a documentary. Worth seeing, but perhaps not when you are in need of some fantasy.",4,5
Rotten Tomatoes,21 - Priyan B,Downfall,"Excellent documentation of Hitler's last days.
Rating: 8.3/10",4,5
Rotten Tomatoes,Tyler S,Downfall,"This has never been my type of movie. But this definitely kept me intrigued the whole time. Pacing was very good, story was very interesting, and the acting was phenomenal.",4.5,5
Rotten Tomatoes,Fer S,Downfall,"The acting is superb. However, I was not a fan of the drama. I'd much rather the movie let the audience imagine how tragic a moment was instead of trying to show how it could have been.",2.5,5
Rotten Tomatoes,Xi C,Downfall,What have I missed before! I was worried it might depicted Hitler as a stereotyped lunatic dictator. But actually it is one of the best WWII movies I have ever watched. Nothing dramatic or sensational or political. Just plainly to display everyone in front of you as natural as he/she was. I see the true humanity here.,5,5
Rotten Tomatoes,Michael M,Downfall,The best acting of any film I've ever seen in my lifetime. Every single actor in the film brings their A++ game.,5,5
Rotten Tomatoes,Caitlin F,Downfall,"This film is plain spectacular.
The performances, the casting of this film was hauntingly accurate, the direction by Oliver Hershbeigal, the screenplay and the entire story was outstanding.
This is by far my all time favourite foreign language movie full stop.
The best performance was definitely Bruno Ganz (god rest his soul) which was one of the most difficult roles that he ever played in his entire career he was truly spectacular in this movie. I highly recommend this movie if you haven’t seen it. There are parts that are quite heartbreaking and several parts that are just so confronting to watch. It’s a perfect 10/10 for me.",5,5
Rotten Tomatoes,Shay k,Downfall,"Incredible and thought-provoking film. This movie shows Hitler's final days living in the bunker under Berlin, mostly from the perspective of his young secretary. It is book-ended with real interviews from his secretary. The acting was outstanding and from what I can tell from my googling, it appears to be quite accurate in its depiction of the events leading up to Germany's surrender. There aren't a ton of gruesome depictions of battle scenes, but you definitely feel the horror. There are lots of shots of hospitals and bunkers full of injured people and the film highlights the role of Hitler youth, so you see small children running into battle. More than a war movie this felt like a horror film about a bunch of people trapped in a bunker together slowly going crazy. The cruelty displayed by some of the officers and Hitler was truly disturbing- this movie humanized the man but certainly doesn't shy away from showing what a hypocrite and a sociopath he was. 

Part of the hard part of this movie is reminding yourself that other than the children, none of these people are innocent. Even our main character Traudl. She seems to have repented a bit after the war and claims she did not know the extent of what was happening but this woman was still a Hitler fangirl which is hard to remember when watching the film. Even though she made her bed, you find yourself empathizing with her fear of what will happen to her (something Hitler would call you weak for)

My one piece of advice would be to google some of the members of Hitler's inner circle before watching. You get a lot more from the movie if you recognize some of the generals in the bunker and connect them to acts in the war. Great film I wouldn't hesitate to recommend it",5,5
Rotten Tomatoes,Wyatt E,Downfall,"Truly one of the greatest war movies of all time. What surprised me the most was that it was a German made film, but it is better to learn from history then possibly repeat it. 
This movie is a true masterpiece of chaos and anarchy. Bruno Ganz playing Hitler was a great choice, honestly half the time he really looks like Hitler; He also plays him very well, with a booming voice when ranting and a deep quite voice when talking normaly, much like the real Hitler. What surprised me even more than the movie being German made, was the aspect of them humanizing Hitler making him seem more like a real person, instead of a pure evil ranting maniac. Because it's important to remember that anyone with a similar mind set and life could do the same, and that evil can sprout from anyone anywhere.  
Another part of the film I liked was when we see the fighting and soldiers in the streets, it doesn't shy away from the grim and gruseme realism of war, we see people dying in realistic ways, unlike other big war films that have epic stunts and dramatic deaths. In Downfall we see the true extent of war, and just how brutal it can be. 
Lasty one thing I really liked was how they portray Hitler and Eva's deaths. Most war movie that include their deaths will show them committing suicide, but in this movie we only hear it; Which I think is pretty clever because there are people out their who truly belive that Hitler escaped Berlin, or that Bormann had Hitler killed. This allows thw audience to draw their own conclusions if  they want to and also leaves much to the imagination.
Overall this was a great movie and I highly recommend it",5,5
Rotten Tomatoes,Jerod S,Downfall,Hitler and the world around him was nuts. His last 10 days in hiding were a whirlwind of psychosis and drinking the koolaid.,4,5
Rotten Tomatoes,Tanner S,Downfall,"Absolutely fantastic film. Does it humanize Hitler? Yes. But guess what? He was human. And this shows him more as he truly was, which makes it all the more terrifying. 10/10 recommend.",5,5
Rotten Tomatoes,Diana S,Downfall,"This movie is now 20 years old and I only just saw it for the first time. I imagine my criticism of it is the same as many of the critics in 2004. I just don't understand this impulse to try to generate empathy for monsters. I imagine it goes along with the stubborn insistence on overcomplicating the matter of why people do horrifying things. I don't find the question hard to answer and it seems like some people just don't want to accept the simple truth that people in groups do awful things because they want to and/or because they want approval and because they think they will get away with it because everyone else is doing it too. Yes, the Nazis had families and connections and whatever. Who cares. They lived like cowards and they died like cowards. The end.",3.5,5
Rotten Tomatoes,Mehmet A,Downfall,one of the best movies on ww2,5,5
Rotten Tomatoes,BigDeez C,Downfall,"One of the best war films made.  Deals with last few days of Hitler and portrays the collapse of the Third Reich as they were- thugs and criminals, down to the last day.  If you’re going to watch a film about Hitler this is a must see.  It’s in German though-subtitles",5,5
Rotten Tomatoes,A M,Downfall,Worth watching for Bruno Ganz' performance.,3,5
Rotten Tomatoes,Nate C,Downfall,Arguably one of the best ww2 movies ever made with its talented cast and suspenseful set up with the historicaly accurate plot and terrific acting. A definite must see for people reading this review,4.5,5
Rotten Tomatoes,Dave S,Downfall,"Unlike any other war film that comes to mind, Downfall is set in the waning days of WW2 and tells its story through the eyes of the German experience as officers and administrators follow Hitler into the bunkers below Berlin, desperate to avoid capture by the approaching Russian army.   It's a brutal and harrowing journey into a world of cowardice where accountability and culpability are secondary to personal interests.  While at times giving a human face to those who personify evil, it offers no excuses for their actions.  It feels real throughout thanks to some excellent dialogue, interesting secondary characters, and an absolutely staggering performance from Bruno Ganz as a raving but ultimately defeated Adolf Hitler.",4.5,5
Rotten Tomatoes,My Profile Picture Is Slightly Off Center C,Downfall,Perfection at its finest.,5,5
Rotten Tomatoes,Steven N,Downfall,Must see. Brilliant portrait of one of the most hated persons in history.,5,5
Rotten Tomatoes,Mohamed N,Downfall,"Best WWII movie of all time. Best depiction of Hitler, and all in all one of the greatest movies ever made!",5,5
Rotten Tomatoes,pierre B,Downfall,"A very beautiful and tragic movie. Its one of the absolute best war movies ever. 
The companies should produce more movies from the other side of view.

We are tired of the uncle sam Terminator, that kills a pluton of Germans all alone.. 

But its a delicate balance i guess, cant make the bad guys look human! 
Peace out A-town.",5,5
Rotten Tomatoes,I Am F,Dangal,The best sports film I have seen yet.,5,5
Rotten Tomatoes,S R,Dangal,"Saw it since it was on the IMDb 250 list.  However, I would not put it on despite it being an entertaining film based on a true India story.  It was also overly long with the plot being embellished.  I did enjoy the Indian culture and confronting the gender bias issues.  Is there nothing that this actor won't confront?  He's already taken on dyslexia.  It was an SLC library DVD.",3.5,5
Rotten Tomatoes, ,Dangal,one of the best Indian films ever made! aamir khan and all the cast rocked!,5,5
Rotten Tomatoes,Md Mobshshir N,Dangal,"This is one of the best movie in sports genre.
After seeing it in theatre it feels like you know all the moves and you can topple anyone.",5,5
